지점,일시,수온(°C)
22442,2012-05-03 9:00,11.9
22442,2012-05-03 10:00,12
22442,2012-05-03 11:00,11.9
22442,2012-05-03 12:00,12.4
22442,2012-05-03 13:00,12.3
22442,2012-05-03 14:00,12.2
22442,2012-05-03 15:00,12.2
22442,2012-05-03 16:00,12.1
22442,2012-05-03 17:00,12.1
22442,2012-05-03 18:00,12.1
22442,2012-05-03 19:00,12.1
22442,2012-05-03 20:00,12
22442,2012-05-03 21:00,12
22442,2012-05-03 22:00,12.1
22442,2012-05-03 23:00,12.1
22442,2012-05-04 0:00,12.1
22442,2012-05-04 1:00,11.7
22442,2012-05-04 2:00,11.4
22442,2012-05-04 3:00,11.6
22442,2012-05-04 4:00,11.7
22442,2012-05-04 5:00,11.7
22442,2012-05-04 6:00,11.7
22442,2012-05-04 7:00,11.7
22442,2012-05-04 8:00,11.7
22442,2012-05-04 13:00,11.8
22442,2012-05-05 9:00,13.1
22442,2012-05-05 10:00,12.9
22442,2012-05-05 11:00,13
22442,2012-05-05 12:00,13.1
22442,2012-05-05 13:00,13.2
22442,2012-05-05 14:00,13.4
22442,2012-05-05 15:00,13.4
22442,2012-05-05 16:00,13.6
22442,2012-05-05 17:00,13.3
22442,2012-05-05 18:00,13.3
22442,2012-05-05 19:00,12.8
22442,2012-05-06 13:00,14.5
22442,2012-05-11 16:00,15.4
22442,2012-05-11 17:00,15.3
22442,2012-05-11 18:00,14.9
22442,2012-05-11 19:00,14.7
22442,2012-05-11 20:00,14.3
22442,2012-05-11 21:00,13.5
22442,2012-05-11 22:00,13.1
22442,2012-05-11 23:00,11.9
22442,2012-05-12 0:00,11.4
22442,2012-05-12 1:00,9.7
22442,2012-05-12 2:00,9.5
22442,2012-05-12 3:00,8.3
22442,2012-05-12 4:00,7.4
22442,2012-05-12 5:00,5.2
22442,2012-05-12 6:00,4.1
22442,2012-05-12 7:00,1.7
22442,2012-05-12 8:00,1.2
22442,2012-05-12 9:00,0.8
22442,2012-05-12 10:00,1.6
22442,2012-05-12 11:00,1.7
22442,2012-05-12 12:00,2.7
22442,2012-05-12 13:00,4.1
22442,2012-07-21 15:00,23.7
22442,2012-07-23 16:00,24.9
22442,2012-08-24 1:00,25.6
22442,2012-09-25 13:00,0
22442,2012-10-29 11:00,22.2
22442,2012-11-03 5:00,20.5
22442,2012-11-04 2:00,20.1
22442,2012-11-10 4:00,19.9
22443,2012-04-03 16:00,8.1
22443,2012-05-21 20:00,16.8
22443,2012-05-21 21:00,16.4
22443,2012-05-21 23:00,16.3
22443,2012-05-22 1:00,16.4
22443,2012-05-22 2:00,16.4
22443,2012-05-22 3:00,16.3
22443,2012-05-22 4:00,16.3
22443,2012-05-22 5:00,16.8
22443,2012-05-22 6:00,16.8
22443,2012-05-22 7:00,16.7
22443,2012-05-22 8:00,16.6
22443,2012-06-18 13:00,20.3
22443,2012-06-20 7:00,20
22443,2012-06-23 4:00,19.8
22443,2012-06-26 10:00,20
22443,2012-06-27 1:00,19.8
22443,2012-07-03 23:00,21.6
22443,2012-07-10 1:00,21.5
22443,2012-08-11 6:00,27
22443,2012-08-11 9:00,27
22443,2012-08-12 7:00,26.5
22443,2012-08-13 5:00,26.4
22443,2012-08-14 1:00,26.4
22443,2012-08-14 12:00,26.2
22443,2012-08-15 10:00,26.3
22443,2012-08-15 13:00,26.3
22443,2012-08-17 1:00,25.4
22443,2012-08-17 4:00,25.3
22443,2012-08-17 15:00,25.7
22443,2012-08-18 6:00,25.3
22443,2012-08-18 9:00,25.2
22443,2012-08-19 21:00,24.1
22443,2012-09-17 16:00,21.7
22443,2012-09-18 15:00,20.5
22443,2012-09-28 16:00,20.8
22443,2012-10-16 20:00,20.9
22443,2012-10-31 15:00,19.6
22443,2012-11-03 0:00,18.2
22443,2012-11-06 18:00,17.9
22443,2012-11-07 2:00,17.6
22443,2012-11-20 10:00,17.1
22443,2012-11-27 19:00,16.3
22443,2012-12-06 18:00,14.8
22443,2012-12-06 21:00,14.7
22443,2012-12-10 22:00,14.2
22443,2012-12-19 19:00,13.5
22443,2012-12-20 3:00,13.4
22443,2012-12-20 18:00,13
22443,2012-12-21 3:00,12.9
22443,2012-12-24 5:00,12.7
22443,2012-12-28 6:00,12.2
22443,2012-12-30 12:00,12.3
22443,2012-12-31 12:00,12.1
22444,2012-01-01 1:00,10.4
22444,2012-01-01 3:00,10.4
22444,2012-01-01 4:00,10.4
22444,2012-01-01 5:00,10.4
22444,2012-01-01 6:00,10.5
22444,2012-01-01 7:00,10.5
22444,2012-01-01 8:00,10.5
22444,2012-01-01 9:00,10.5
22444,2012-02-03 9:00,6.1
22444,2012-02-11 17:00,5.3
22444,2012-02-12 8:00,5.2
22444,2012-02-12 9:00,5.2
22444,2012-02-12 10:00,5.2
22444,2012-02-12 11:00,5.1
22444,2012-02-13 15:00,5.3
22444,2012-02-14 6:00,5.1
22444,2012-02-14 7:00,5.1
22444,2012-02-14 13:00,5.3
22444,2012-02-14 14:00,5.3
22444,2012-02-14 15:00,5.3
22444,2012-02-15 21:00,5.1
22444,2012-02-15 22:00,5.1
22444,2012-02-16 3:00,5
22444,2012-02-16 11:00,5
22444,2012-02-16 19:00,5.1
22444,2012-02-17 1:00,5
22444,2012-02-17 2:00,5
22444,2012-02-17 3:00,5
22444,2012-02-17 9:00,4.9
22444,2012-02-18 6:00,4.9
22444,2012-02-18 13:00,5
22444,2012-02-18 20:00,4.9
22444,2012-02-18 21:00,4.9
22444,2012-02-19 3:00,4.8
22444,2012-02-19 4:00,4.7
22444,2012-02-19 5:00,4.7
22444,2012-02-19 11:00,4.9
22444,2012-02-19 12:00,4.9
22444,2012-02-19 13:00,5
22444,2012-02-20 15:00,4.9
22444,2012-02-20 16:00,5
22444,2012-02-20 23:00,4.9
22444,2012-02-21 0:00,4.8
22444,2012-02-21 1:00,4.8
22444,2012-02-21 15:00,4.8
22444,2012-02-21 16:00,4.9
22444,2012-02-21 17:00,4.9
22444,2012-02-21 23:00,4.8
22444,2012-02-22 0:00,4.8
22444,2012-02-22 1:00,4.8
22444,2012-02-22 23:00,4.7
22444,2012-02-23 0:00,4.8
22444,2012-02-23 15:00,4.7
22444,2012-02-23 16:00,4.8
22444,2012-02-23 17:00,4.8
22444,2012-02-24 21:00,4.9
22444,2012-02-25 5:00,4.7
22444,2012-02-25 11:00,4.7
22444,2012-02-25 13:00,4.7
22444,2012-02-25 19:00,4.7
22444,2012-02-26 3:00,4.6
22444,2012-02-26 17:00,4.6
22444,2012-02-26 18:00,4.6
22444,2012-02-26 19:00,4.6
22444,2012-02-27 2:00,4.5
22444,2012-02-27 15:00,4.6
22444,2012-02-28 6:00,4.5
22444,2012-02-28 7:00,4.5
22444,2012-02-28 13:00,4.6
22444,2012-02-28 14:00,4.7
22444,2012-02-28 21:00,4.6
22444,2012-02-28 22:00,4.5
22444,2012-02-28 23:00,4.5
22444,2012-02-29 13:00,4.8
22444,2012-02-29 14:00,5.4
22444,2012-02-29 15:00,4.8
22444,2012-03-01 5:00,4.6
22444,2012-03-01 6:00,4.7
22444,2012-03-01 7:00,4.6
22444,2012-03-01 21:00,4.7
22444,2012-03-02 10:00,4.8
22444,2012-03-02 11:00,4.8
22444,2012-03-02 19:00,4.8
22444,2012-03-04 5:00,4.9
22444,2012-03-04 6:00,4.8
22444,2012-03-04 7:00,4.8
22444,2012-03-04 13:00,5
22444,2012-03-04 14:00,5
22444,2012-03-04 15:00,5
22444,2012-03-04 19:00,4.9
22444,2012-03-05 5:00,4.9
22444,2012-03-05 13:00,5
22444,2012-03-05 14:00,5
22444,2012-03-05 21:00,5
22444,2012-03-05 22:00,5
22444,2012-03-06 5:00,5.1
22444,2012-03-06 6:00,5.1
22444,2012-03-06 7:00,5
22444,2012-03-07 12:00,5.1
22444,2012-03-08 3:00,5.1
22444,2012-03-08 9:00,5
22444,2012-03-08 17:00,5.2
22444,2012-03-09 1:00,5
22444,2012-03-09 9:00,5
22444,2012-03-09 15:00,5.1
22444,2012-03-09 16:00,5.1
22444,2012-03-09 17:00,5.2
22444,2012-03-10 0:00,4.9
22444,2012-03-10 1:00,4.9
22444,2012-03-10 7:00,5.1
22444,2012-03-10 8:00,5
22444,2012-03-10 16:00,5.1
22444,2012-03-10 23:00,5
22444,2012-03-11 0:00,5.1
22444,2012-03-11 13:00,5
22444,2012-03-11 15:00,5
22444,2012-03-11 16:00,5
22444,2012-03-11 17:00,4.9
22444,2012-03-12 11:00,4.8
22444,2012-03-12 12:00,4.8
22444,2012-03-12 19:00,4.9
22444,2012-03-12 20:00,4.9
22444,2012-03-15 1:00,5
22444,2012-03-15 8:00,4.9
22444,2012-03-15 9:00,4.9
22444,2012-03-15 16:00,5.2
22444,2012-03-15 17:00,5.5
22444,2012-03-16 1:00,5.1
22444,2012-03-16 8:00,5
22444,2012-03-16 9:00,5
22444,2012-03-16 17:00,5.1
22444,2012-03-17 17:00,5.9
22444,2012-03-17 19:00,5.4
22444,2012-03-17 20:00,5.2
22444,2012-03-17 21:00,5.2
22444,2012-03-18 1:00,5.2
22444,2012-03-18 9:00,5.2
22444,2012-03-19 1:00,5.2
22444,2012-03-20 0:00,5.2
22444,2012-03-20 1:00,5.2
22444,2012-03-20 15:00,5.4
22444,2012-03-20 17:00,5.5
22444,2012-03-20 23:00,5.3
22444,2012-03-21 1:00,5.2
22444,2012-03-21 23:00,5.4
22444,2012-03-22 0:00,5.3
22444,2012-03-22 1:00,5.3
22444,2012-03-22 7:00,5.4
22444,2012-03-22 8:00,5.5
22444,2012-03-22 16:00,5.5
22444,2012-03-22 17:00,5.5
22444,2012-03-23 0:00,5.4
22444,2012-03-23 1:00,5.4
22444,2012-03-23 9:00,5.5
22444,2012-03-24 1:00,5.3
22444,2012-03-24 8:00,5.4
22444,2012-03-24 9:00,5.6
22444,2012-03-24 16:00,5.5
22444,2012-03-24 17:00,5.5
22444,2012-03-24 23:00,5.5
22444,2012-03-25 0:00,5.4
22444,2012-03-25 1:00,5.5
22444,2012-03-25 23:00,5.6
22444,2012-03-26 0:00,5.5
22444,2012-03-26 1:00,5.5
22444,2012-03-26 16:00,7
22444,2012-03-26 17:00,6.4
22444,2012-03-27 0:00,5.6
22444,2012-03-27 1:00,5.6
22444,2012-03-27 7:00,5.5
22444,2012-03-27 8:00,5.6
22444,2012-03-27 15:00,5.8
22444,2012-03-27 16:00,5.7
22444,2012-03-27 17:00,5.7
22444,2012-03-27 23:00,5.9
22444,2012-03-28 0:00,5.8
22444,2012-03-28 1:00,5.7
22444,2012-03-28 8:00,5.8
22444,2012-03-28 9:00,5.9
22444,2012-03-28 16:00,5.9
22444,2012-03-28 17:00,5.8
22444,2012-03-29 8:00,5.8
22444,2012-03-29 9:00,5.9
22444,2012-03-29 17:00,6
22444,2012-03-29 19:00,6
22444,2012-03-29 20:00,5.9
22444,2012-03-30 3:00,5.8
22444,2012-03-30 11:00,6.2
22444,2012-03-30 12:00,6.3
22444,2012-03-30 13:00,6.7
22444,2012-03-30 19:00,5.8
22444,2012-03-30 20:00,5.9
22444,2012-03-31 10:00,5.7
22444,2012-03-31 11:00,5.9
22444,2012-03-31 19:00,5.9
22444,2012-04-01 3:00,5.7
22444,2012-04-01 19:00,5.8
22444,2012-04-03 3:00,6
22444,2012-04-03 11:00,5.9
22444,2012-04-04 4:00,5.9
22444,2012-04-04 12:00,6
22444,2012-04-04 21:00,6.1
22444,2012-04-05 3:00,6.1
22444,2012-04-05 11:00,6.5
22444,2012-04-05 13:00,6.7
22444,2012-04-05 21:00,6.2
22444,2012-04-06 5:00,6.3
22444,2012-04-06 22:00,6.2
22444,2012-04-07 4:00,6.1
22444,2012-04-07 13:00,6.4
22444,2012-04-08 6:00,6.4
22444,2012-04-08 14:00,6.7
22444,2012-04-08 22:00,7.1
22444,2012-04-09 6:00,6.6
22444,2012-04-09 15:00,6.7
22444,2012-04-09 17:00,6.6
22444,2012-04-10 9:00,7
22444,2012-04-10 19:00,6.6
22444,2012-04-11 1:00,6.7
22444,2012-04-11 11:00,7.3
22444,2012-04-11 19:00,6.7
22444,2012-04-12 3:00,6.6
22444,2012-04-12 12:00,7.4
22444,2012-04-12 13:00,7.4
22444,2012-04-13 23:00,6.9
22444,2012-04-14 16:00,7.2
22444,2012-04-15 0:00,6.8
22444,2012-04-15 7:00,6.8
22444,2012-04-15 19:00,7
22444,2012-04-16 9:00,6.8
22444,2012-04-16 11:00,6.9
22444,2012-04-17 11:00,8.1
22444,2012-04-17 12:00,8
22444,2012-04-17 21:00,7.3
22444,2012-04-18 5:00,7.3
22444,2012-04-19 0:00,7.2
22444,2012-04-19 8:00,7.4
22444,2012-04-20 2:00,7.2
22444,2012-04-20 4:00,7.6
22444,2012-04-20 21:00,7.8
22444,2012-04-20 23:00,7.7
22444,2012-04-21 15:00,7.5
22444,2012-04-22 1:00,7.8
22444,2012-04-23 1:00,7.7
22444,2012-04-23 11:00,7.9
22444,2012-04-24 14:00,9.1
22444,2012-04-24 16:00,10.8
22444,2012-04-24 17:00,9.5
22444,2012-04-25 19:00,8.6
22444,2012-04-26 3:00,7.9
22444,2012-04-26 13:00,8.4
22444,2012-04-26 20:00,8.8
22444,2012-04-26 22:00,8.4
22444,2012-04-27 6:00,7.9
22444,2012-04-27 15:00,8.8
22444,2012-04-27 16:00,8.6
22444,2012-04-27 23:00,8.9
22444,2012-04-28 1:00,8.7
22444,2012-04-28 9:00,8.9
22444,2012-04-29 15:00,12.2
22444,2012-04-30 7:00,9.1
22444,2012-04-30 9:00,9.3
22444,2012-05-01 4:00,9.5
22444,2012-05-01 23:00,10.5
22444,2012-05-02 1:00,10.6
22444,2012-05-02 21:00,9.5
22444,2012-05-03 14:00,10.2
22444,2012-05-03 16:00,11.6
22444,2012-05-04 0:00,8.8
22444,2012-05-04 10:00,9.8
22444,2012-05-04 11:00,11.3
22444,2012-05-04 19:00,11.2
22444,2012-05-04 21:00,9.3
22444,2012-05-05 5:00,10
22444,2012-05-05 15:00,10.3
22444,2012-05-06 1:00,9
22444,2012-05-06 9:00,9.5
22444,2012-05-06 10:00,9.2
22444,2012-05-06 19:00,10.1
22444,2012-05-07 5:00,9.9
22444,2012-05-08 0:00,9.6
22444,2012-05-08 10:00,11.5
22444,2012-05-09 13:00,10.1
22444,2012-05-09 14:00,9.8
22444,2012-05-10 0:00,9.8
22444,2012-05-11 4:00,9.5
22444,2012-05-11 12:00,12
22444,2012-05-11 23:00,10.9
22444,2012-05-12 19:00,11.1
22444,2012-05-13 3:00,10.3
22444,2012-05-13 11:00,12.2
22444,2012-05-13 14:00,13.6
22444,2012-05-14 8:00,10.5
22444,2012-05-14 18:00,12.2
22444,2012-05-15 2:00,12.7
22444,2012-05-15 12:00,12
22444,2012-05-15 13:00,13.9
22444,2012-05-15 23:00,10.7
22444,2012-05-16 7:00,11.8
22444,2012-05-16 9:00,11.2
22444,2012-05-16 18:00,13
22444,2012-05-16 20:00,10.6
22444,2012-05-17 4:00,12
22444,2012-05-17 15:00,13.3
22444,2012-05-18 18:00,14.3
22444,2012-05-18 19:00,14.1
22444,2012-05-19 6:00,12.3
22444,2012-05-19 23:00,11
22444,2012-05-20 2:00,10.7
22444,2012-05-20 14:00,12.2
22444,2012-05-20 22:00,11.3
22444,2012-05-21 6:00,12
22444,2012-05-21 8:00,12.7
22444,2012-05-22 11:00,11.4
22444,2012-05-22 12:00,11.5
22444,2012-05-22 13:00,11.5
22444,2012-05-22 15:00,13.7
22444,2012-05-22 16:00,13
22444,2012-05-23 0:00,11.3
22444,2012-05-23 10:00,13.6
22444,2012-05-23 19:00,14.3
22444,2012-05-24 5:00,11
22444,2012-05-25 0:00,11.6
22444,2012-05-25 2:00,11.5
22444,2012-05-25 21:00,13.2
22444,2012-05-26 15:00,13.1
22444,2012-05-27 11:00,13.6
22444,2012-05-27 12:00,14.7
22444,2012-05-27 22:00,13.7
22444,2012-05-28 8:00,14
22444,2012-05-29 4:00,12.7
22444,2012-05-29 15:00,16.5
22444,2012-05-29 16:00,16.7
22444,2012-05-30 0:00,15.4
22444,2012-05-30 2:00,15.5
22444,2012-05-30 21:00,14.1
22444,2012-05-30 23:00,14.4
22444,2012-05-31 7:00,14.4
22444,2012-05-31 20:00,12.9
22444,2012-06-01 4:00,15.6
22444,2012-06-01 6:00,15.5
22444,2012-06-01 16:00,16.5
22444,2012-06-01 17:00,16.6
22444,2012-06-02 1:00,13.1
22444,2012-06-02 20:00,13.1
22444,2012-06-03 6:00,14.4
22444,2012-06-03 8:00,13.7
22444,2012-06-05 20:00,16.3
22444,2012-06-06 4:00,12.8
22444,2012-06-06 15:00,15.1
22444,2012-06-06 16:00,13.1
22444,2012-06-07 2:00,13.6
22444,2012-06-07 11:00,16.1
22444,2012-06-07 14:00,14.3
22444,2012-06-07 23:00,14.5
22444,2012-06-08 9:00,14.9
22444,2012-06-08 18:00,13.3
22444,2012-06-08 20:00,13.9
22444,2012-06-10 1:00,15.1
22444,2012-06-10 22:00,16.1
22444,2012-06-11 8:00,15.3
22444,2012-06-12 3:00,17
22444,2012-06-12 5:00,14
22444,2012-06-12 14:00,17.8
22444,2012-06-12 15:00,17.6
22444,2012-06-13 11:00,18.4
22444,2012-06-13 12:00,19
22444,2012-06-13 20:00,19.2
22444,2012-06-13 22:00,17.8
22444,2012-06-14 8:00,17.9
22444,2012-06-14 9:00,18.8
22444,2012-06-14 17:00,19.6
22444,2012-06-14 18:00,16.4
22444,2012-06-15 4:00,18.2
22444,2012-06-15 13:00,18.2
22444,2012-06-15 14:00,19.1
22444,2012-06-16 1:00,18.3
22444,2012-06-16 12:00,20.1
22444,2012-06-16 13:00,20
22444,2012-06-16 22:00,17.1
22444,2012-06-17 10:00,18.8
22444,2012-06-17 11:00,20.2
22444,2012-06-17 19:00,19
22444,2012-06-18 5:00,19.4
22444,2012-06-18 16:00,18.6
22444,2012-06-19 11:00,17.4
22444,2012-06-19 13:00,16.9
22444,2012-06-20 0:00,15.2
22444,2012-06-20 9:00,17.6
22444,2012-06-20 17:00,17.8
22444,2012-06-20 18:00,19.4
22444,2012-06-20 20:00,19.4
22444,2012-06-21 4:00,15.3
22444,2012-06-21 6:00,18.2
22444,2012-06-22 3:00,15
22444,2012-06-22 12:00,15.8
22444,2012-06-22 13:00,17.6
22444,2012-06-22 22:00,18.8
22444,2012-06-23 0:00,15.9
22444,2012-06-23 21:00,18.8
22444,2012-06-24 5:00,14.8
22444,2012-06-24 17:00,17.4
22444,2012-06-24 18:00,16.3
22444,2012-06-25 2:00,15.5
22444,2012-06-25 4:00,16.5
22444,2012-06-25 13:00,19.1
22444,2012-06-25 14:00,16.6
22444,2012-06-26 1:00,18.4
22444,2012-06-26 9:00,18.4
22444,2012-06-26 11:00,18.3
22444,2012-06-26 12:00,18.6
22444,2012-06-26 21:00,19.8
22444,2012-06-27 7:00,18.2
22444,2012-06-27 10:00,19.6
22444,2012-06-27 17:00,19
22444,2012-06-28 7:00,18.9
22444,2012-06-28 14:00,20.8
22444,2012-06-28 15:00,22.5
22444,2012-06-28 17:00,20.9
22444,2012-06-28 18:00,21.7
22444,2012-06-29 13:00,21.3
22444,2012-06-29 14:00,21
22444,2012-06-29 22:00,17.5
22444,2012-06-30 0:00,20.1
22444,2012-07-01 8:00,20.6
22444,2012-07-01 16:00,21.3
22444,2012-07-01 18:00,22.6
22444,2012-07-02 4:00,20.9
22444,2012-07-02 16:00,20.5
22444,2012-07-03 1:00,19.1
22444,2012-07-03 12:00,19.4
22444,2012-07-04 8:00,20.2
22444,2012-07-04 10:00,18.3
22444,2012-07-04 19:00,20.4
22444,2012-07-05 16:00,18.2
22444,2012-07-06 2:00,17.5
22444,2012-07-06 11:00,20.4
22444,2012-07-06 12:00,18.4
22444,2012-07-07 10:00,20.9
22444,2012-07-07 23:00,21
22444,2012-07-08 9:00,20.9
22444,2012-07-08 10:00,21.6
22444,2012-07-08 18:00,22.1
22444,2012-07-08 19:00,22.5
22444,2012-07-09 5:00,18.8
22444,2012-07-09 7:00,19.3
22444,2012-07-09 17:00,20.6
22444,2012-07-09 18:00,19.2
22444,2012-07-10 2:00,20.5
22444,2012-07-10 13:00,21.2
22444,2012-07-10 23:00,20.6
22444,2012-07-11 1:00,20.8
22444,2012-07-11 9:00,20.9
22444,2012-07-11 21:00,22
22444,2012-07-12 7:00,21.6
22444,2012-07-12 9:00,22.2
22444,2012-07-12 16:00,22.4
22444,2012-07-12 17:00,22.4
22444,2012-07-13 4:00,22.4
22444,2012-07-13 6:00,22.1
22444,2012-07-13 17:00,22.9
22444,2012-07-14 1:00,23.4
22444,2012-07-14 2:00,23.5
22444,2012-07-14 4:00,23.6
22444,2012-07-14 22:00,23.7
22444,2012-07-14 23:00,23.7
22444,2012-07-15 1:00,22.6
22444,2012-07-15 9:00,22.7
22444,2012-07-15 10:00,22.7
22444,2012-07-16 7:00,23.3
22444,2012-07-16 9:00,23.3
22444,2012-07-16 17:00,25.3
22444,2012-07-16 18:00,25
22444,2012-07-17 6:00,23.6
22444,2012-07-17 14:00,24
22444,2012-07-17 16:00,24
22444,2012-07-18 2:00,23.4
22444,2012-07-18 3:00,23.7
22444,2012-07-18 22:00,21.6
22444,2012-07-19 0:00,21.8
22444,2012-07-19 10:00,21.3
22444,2012-07-19 11:00,21.1
22444,2012-07-20 5:00,23.2
22444,2012-07-20 7:00,23.9
22444,2012-07-20 18:00,24.7
22444,2012-07-21 4:00,22.7
22444,2012-07-21 23:00,22.7
22444,2012-07-22 1:00,22.2
22444,2012-07-22 21:00,24.9
22444,2012-07-23 7:00,23.5
22444,2012-07-23 8:00,23.6
22444,2012-07-23 18:00,22.3
22444,2012-07-24 4:00,22.6
22444,2012-07-24 15:00,25.3
22444,2012-07-25 11:00,25.3
22444,2012-07-25 12:00,26
22444,2012-07-25 20:00,23.6
22444,2012-07-25 21:00,25.3
22444,2012-07-26 6:00,25.2
22444,2012-07-26 8:00,26.1
22444,2012-07-27 2:00,25.3
22444,2012-07-27 3:00,25.2
22444,2012-07-28 7:00,26.1
22444,2012-07-28 8:00,26.2
22444,2012-07-28 9:00,26.1
22444,2012-07-28 10:00,26.5
22444,2012-07-28 11:00,27.1
22444,2012-07-28 18:00,28.4
22444,2012-07-28 19:00,28.2
22444,2012-07-29 2:00,27.1
22444,2012-07-29 4:00,26.7
22444,2012-07-29 15:00,27
22444,2012-07-30 0:00,25.5
22444,2012-07-30 1:00,26.4
22444,2012-07-30 11:00,25.8
22444,2012-07-30 12:00,26
22444,2012-07-31 10:00,27.2
22444,2012-07-31 11:00,26.8
22444,2012-08-01 4:00,27.4
22444,2012-08-01 5:00,27.2
22444,2012-08-01 7:00,27.4
22444,2012-08-02 10:00,25.6
22444,2012-08-02 12:00,26.6
22444,2012-08-02 13:00,24.7
22444,2012-08-02 23:00,24
22444,2012-08-04 5:00,26.3
22444,2012-08-04 6:00,25.5
22444,2012-08-04 11:00,24.2
22444,2012-08-05 0:00,24.1
22444,2012-08-05 11:00,25.9
22444,2012-08-05 12:00,26.7
