지점,일시,풍속(m/s),풍향(deg),현지기압(hPa),습도(%),기온(°C),수온(°C)
22191,2020-01-08 15:00:00,14.9,,1021.0,78.0,3.0,10.5
22191,2020-01-08 16:00:00,14.6,,1022.2,78.0,2.9,10.5
22191,2020-01-08 17:00:00,12.7,,1023.4,78.0,2.9,10.5
22191,2020-01-08 18:00:00,13.9,,1024.0,77.0,3.0,10.5
22191,2020-01-08 19:00:00,12.9,,1024.3,77.0,3.3,10.5
22191,2020-01-08 20:00:00,13.8,,1024.3,73.0,3.2,10.5
22191,2020-01-08 21:00:00,13.7,,1025.0,74.0,3.4,10.5
22191,2020-01-08 22:00:00,14.2,,1025.0,75.0,3.7,10.5
22191,2020-01-08 23:00:00,12.9,,1025.2,75.0,3.6,10.5
22191,2020-01-09 00:00:00,12.3,,1025.4,74.0,3.3,10.5
22191,2020-01-09 01:00:00,11.9,,1025.6,72.0,3.3,10.5
22191,2020-01-09 02:00:00,10.7,,1025.7,73.0,3.5,10.5
22191,2020-01-09 03:00:00,8.4,,1026.5,72.0,3.5,10.5
22191,2020-01-09 04:00:00,9.2,,1026.3,68.0,3.5,10.5
22191,2020-01-09 05:00:00,10.0,,1026.2,68.0,3.7,10.5
22191,2020-01-09 06:00:00,10.2,,1026.2,66.0,3.7,10.4
22191,2020-01-09 07:00:00,10.3,,1026.0,67.0,3.7,10.4
22191,2020-01-09 08:00:00,8.9,,1026.3,67.0,3.6,10.4
22191,2020-01-09 09:00:00,6.7,,1026.7,66.0,3.6,10.4
22191,2020-01-09 10:00:00,10.3,,1027.1,66.0,3.8,10.5
22191,2020-01-09 11:00:00,10.4,,1026.8,65.0,3.9,10.5
22191,2020-01-09 12:00:00,9.3,,1026.3,64.0,4.0,10.5
22191,2020-01-09 13:00:00,9.2,,1025.5,65.0,4.0,10.4
22191,2020-01-09 14:00:00,8.3,,1025.3,65.0,4.1,10.4
22191,2020-01-09 15:00:00,8.3,,1025.3,64.0,4.0,10.3
22191,2020-01-09 16:00:00,7.3,,1025.6,65.0,4.1,10.2
22191,2020-01-09 17:00:00,7.0,,1025.7,66.0,4.2,10.3
22191,2020-01-09 18:00:00,7.3,,1026.1,66.0,4.2,10.3
22191,2020-01-09 19:00:00,6.5,,1026.3,66.0,4.0,10.3
22191,2020-01-09 20:00:00,7.0,,1026.4,65.0,4.3,10.3
22191,2020-01-09 21:00:00,5.0,,1026.5,62.0,4.3,10.2
22191,2020-01-09 22:00:00,8.5,,1026.2,64.0,4.4,10.2
22191,2020-01-09 23:00:00,7.6,,1026.3,62.0,4.6,10.5
22191,2020-01-10 00:00:00,6.5,,1026.0,61.0,4.5,10.5
22191,2020-01-10 01:00:00,6.7,,1025.7,63.0,4.6,10.5
22191,2020-01-10 02:00:00,6.9,,1025.8,64.0,4.6,10.5
22191,2020-01-10 03:00:00,6.1,,1025.8,65.0,4.6,10.5
22191,2020-01-10 04:00:00,5.5,,1025.2,65.0,,10.4
22191,2020-01-10 05:00:00,6.0,,1025.0,67.0,4.6,10.4
22191,2020-01-10 06:00:00,3.9,,1025.1,67.0,4.7,10.4
22191,2020-01-10 07:00:00,2.5,,1025.8,66.0,4.7,10.5
22191,2020-01-10 08:00:00,1.8,,1025.9,65.0,4.7,10.5
22191,2020-01-10 09:00:00,1.1,,1025.6,66.0,4.8,10.3
22191,2020-01-10 10:00:00,1.0,,1025.6,65.0,5.1,10.3
22191,2020-01-10 11:00:00,3.0,,1025.0,65.0,5.2,10.3
22191,2020-01-10 12:00:00,3.9,,1024.6,64.0,5.3,10.4
22191,2020-01-10 13:00:00,2.9,,1024.5,64.0,5.5,10.4
22191,2020-01-10 14:00:00,3.6,,1024.0,62.0,5.6,10.4
22191,2020-01-10 15:00:00,3.4,,1023.3,62.0,5.6,10.4
22191,2020-01-10 16:00:00,3.5,,1023.4,62.0,5.6,10.3
22191,2020-01-10 17:00:00,3.7,,1023.5,63.0,5.7,10.3
22191,2020-01-10 18:00:00,3.4,,1023.1,65.0,5.6,10.4
22191,2020-01-10 19:00:00,2.4,,1023.2,65.0,5.6,10.4
22191,2020-01-10 20:00:00,1.2,,1023.2,65.0,5.7,10.4
22191,2020-01-10 21:00:00,0.9,,1023.5,63.0,5.7,10.4
22191,2020-01-10 22:00:00,1.3,,1023.4,66.0,6.0,10.4
22191,2020-01-10 23:00:00,0.8,,1023.4,63.0,6.0,10.4
22191,2020-01-11 00:00:00,1.1,,1023.1,62.0,5.9,10.4
22191,2020-01-11 01:00:00,0.8,,1022.6,59.0,6.0,10.3
22191,2020-01-11 02:00:00,3.8,,1022.5,57.0,6.1,10.3
22191,2020-01-11 03:00:00,5.9,,1022.6,56.0,5.9,10.3
22191,2020-01-11 04:00:00,6.4,,1022.5,60.0,5.9,10.4
22191,2020-01-11 05:00:00,6.8,,1022.2,60.0,5.8,10.4
22191,2020-01-11 06:00:00,6.4,,1021.8,62.0,5.5,10.3
22191,2020-01-11 07:00:00,6.0,,1022.2,60.0,5.4,10.3
22191,2020-01-11 08:00:00,6.2,,1022.5,61.0,5.4,10.4
22191,2020-01-11 09:00:00,5.1,,1022.5,58.0,5.4,10.4
22191,2020-01-11 10:00:00,4.8,,1022.7,66.0,5.9,10.4
22191,2020-01-11 11:00:00,5.2,,1022.8,65.0,5.9,10.4
22191,2020-01-11 12:00:00,5.8,,1022.4,61.0,5.9,10.4
22191,2020-01-11 13:00:00,7.6,,1021.4,67.0,5.4,10.4
22191,2020-01-11 14:00:00,6.8,,1020.5,65.0,5.0,10.4
22191,2020-01-11 15:00:00,7.2,,1020.0,65.0,4.8,10.4
22191,2020-01-11 16:00:00,6.9,,1020.2,62.0,4.6,10.5
22191,2020-01-11 17:00:00,6.1,,1020.7,59.0,4.5,10.6
22191,2020-01-11 18:00:00,7.6,,1020.9,61.0,4.4,10.6
22191,2020-01-11 19:00:00,6.4,,1020.8,61.0,4.3,10.5
22191,2020-01-11 20:00:00,7.1,,1021.0,61.0,4.3,10.3
22191,2020-01-11 21:00:00,8.7,,1021.0,64.0,4.0,10.3
22191,2020-01-11 22:00:00,8.2,,1021.0,67.0,3.9,10.3
22191,2020-01-11 23:00:00,9.3,,1021.0,70.0,3.7,10.3
22191,2020-01-12 00:00:00,9.4,,1020.8,68.0,3.3,10.2
22191,2020-01-12 01:00:00,8.8,,1020.2,68.0,3.4,10.3
22191,2020-01-12 02:00:00,8.5,,1020.3,68.0,3.2,10.2
22191,2020-01-12 03:00:00,9.0,,1020.2,66.0,3.2,10.3
22191,2020-01-12 04:00:00,6.5,,1019.8,66.0,3.2,10.4
22191,2020-01-12 05:00:00,7.4,,1019.1,68.0,3.1,10.4
22191,2020-01-12 06:00:00,8.2,,1019.5,69.0,3.4,10.4
22191,2020-01-12 07:00:00,8.2,,1020.2,66.0,3.1,10.4
22191,2020-01-12 08:00:00,7.4,,1020.5,64.0,3.2,10.3
22191,2020-01-12 09:00:00,8.3,,1020.8,65.0,3.4,10.2
22191,2020-01-12 10:00:00,9.2,,1021.3,65.0,3.3,10.2
22191,2020-01-12 11:00:00,9.1,,1021.6,63.0,3.3,10.2
22191,2020-01-12 12:00:00,9.4,,1021.3,65.0,3.1,10.2
22191,2020-01-12 13:00:00,9.8,,1020.5,65.0,2.7,10.2
22191,2020-01-12 14:00:00,9.5,,1020.1,68.0,2.7,10.2
22191,2020-01-12 15:00:00,11.4,,1019.8,70.0,2.8,10.2
22191,2020-01-12 16:00:00,10.7,,1020.0,66.0,2.8,10.3
22191,2020-01-12 17:00:00,10.7,,1020.2,66.0,2.7,10.4
22191,2020-01-12 18:00:00,10.6,,1020.9,64.0,2.7,10.4
22191,2020-01-12 19:00:00,10.5,,1021.4,63.0,2.7,10.5
22191,2020-01-12 20:00:00,9.7,,1022.1,64.0,2.6,10.5
22191,2020-01-12 21:00:00,9.5,,1022.5,64.0,2.8,10.4
22191,2020-01-12 22:00:00,9.4,,1022.9,63.0,2.7,10.2
22191,2020-01-12 23:00:00,9.5,,1022.9,64.0,2.6,10.1
22191,2020-01-13 00:00:00,9.3,,1022.6,61.0,2.7,10.2
22191,2020-01-13 01:00:00,9.1,,1022.4,66.0,2.5,10.2
22191,2020-01-13 02:00:00,9.6,,1022.4,65.0,2.5,10.2
22191,2020-01-13 03:00:00,8.5,,1022.9,63.0,2.4,10.3
22191,2020-01-13 04:00:00,9.9,,1022.8,65.0,2.2,10.3
22191,2020-01-13 05:00:00,8.2,,1023.0,66.0,2.1,10.4
22191,2020-01-13 06:00:00,9.0,,1023.4,64.0,2.0,10.4
22191,2020-01-13 07:00:00,7.5,,1023.7,62.0,1.9,10.4
22191,2020-01-13 08:00:00,7.8,,1023.9,62.0,1.8,10.4
22191,2020-01-13 09:00:00,6.2,,1024.6,59.0,1.8,10.4
22191,2020-01-13 10:00:00,5.8,,1025.4,60.0,1.8,10.3
22191,2020-01-13 11:00:00,4.1,,1025.9,60.0,1.9,10.2
22191,2020-01-13 12:00:00,3.8,,1025.8,61.0,2.0,10.2
22191,2020-01-13 13:00:00,4.5,,1024.7,62.0,2.2,10.2
22191,2020-01-13 14:00:00,3.2,,1024.2,59.0,2.3,10.3
22191,2020-01-13 15:00:00,2.9,,1023.9,59.0,2.4,10.5
22191,2020-01-13 16:00:00,1.9,,1024.3,59.0,2.5,10.5
22191,2020-01-13 17:00:00,2.8,,1024.2,62.0,2.5,10.5
22191,2020-01-13 18:00:00,1.3,,1024.4,63.0,2.5,10.5
22191,2020-01-13 19:00:00,1.8,,1024.5,62.0,2.9,10.6
22191,2020-01-13 20:00:00,2.6,,1025.1,61.0,3.1,10.6
22191,2020-01-13 21:00:00,2.9,,1025.6,58.0,3.1,10.5
22191,2020-01-13 22:00:00,2.3,,1025.5,58.0,3.1,10.5
22191,2020-01-13 23:00:00,1.8,,1025.5,59.0,3.2,10.4
22191,2020-01-14 00:00:00,0.9,,1025.2,60.0,3.2,10.4
22191,2020-01-14 01:00:00,0.9,,1025.0,58.0,3.4,10.4
22191,2020-01-14 02:00:00,0.5,,1025.1,54.0,3.5,10.4
22191,2020-01-14 03:00:00,0.5,,1024.9,55.0,3.7,10.4
22191,2020-01-14 04:00:00,3.5,,1024.4,57.0,3.9,10.5
22191,2020-01-14 05:00:00,2.5,,1024.1,69.0,3.4,10.5
22191,2020-01-14 06:00:00,7.3,,1024.1,60.0,3.9,10.4
22191,2020-01-14 07:00:00,6.2,,1024.6,57.0,3.7,10.4
22191,2020-01-14 08:00:00,6.6,,1025.0,54.0,3.6,10.4
22191,2020-01-14 09:00:00,5.9,,1025.4,65.0,3.2,10.4
22191,2020-01-14 10:00:00,5.9,,1025.8,57.0,3.3,10.4
22191,2020-01-14 11:00:00,5.2,,1026.2,58.0,3.5,10.5
22191,2020-01-14 12:00:00,6.9,,1025.5,70.0,3.6,10.4
22191,2020-01-14 13:00:00,6.0,,1025.1,85.0,1.8,10.5
22191,2020-01-14 14:00:00,9.7,,1025.0,78.0,2.5,10.4
22191,2020-01-14 15:00:00,10.6,,1025.1,82.0,2.4,10.4
22191,2020-01-14 17:00:00,9.3,,1026.2,68.0,2.9,10.4
22191,2020-01-14 18:00:00,9.3,,1026.9,62.0,2.5,10.4
22191,2020-01-14 19:00:00,7.0,,1027.4,57.0,2.2,10.4
22191,2020-01-14 20:00:00,7.6,,1028.0,59.0,2.0,10.3
22191,2020-01-14 21:00:00,7.5,,1028.2,62.0,2.0,10.3
22191,2020-01-14 22:00:00,6.2,,1029.1,58.0,2.0,10.3
22191,2020-01-14 23:00:00,5.0,,1029.0,57.0,2.1,10.3
22191,2020-01-15 00:00:00,5.1,,1029.3,54.0,2.0,10.3
22191,2020-01-15 01:00:00,4.6,,1029.1,56.0,2.1,10.3
22191,2020-01-15 02:00:00,5.1,,1028.9,52.0,2.1,10.3
22191,2020-01-15 03:00:00,3.8,,1029.2,53.0,2.1,10.3
22191,2020-01-15 04:00:00,4.6,,1029.0,60.0,2.2,10.4
22191,2020-01-15 05:00:00,6.4,,1028.8,58.0,2.3,10.4
22191,2020-01-15 06:00:00,5.7,,1029.1,56.0,2.0,10.3
22191,2020-01-15 07:00:00,6.7,,1029.3,62.0,2.6,10.3
22191,2020-01-15 08:00:00,7.0,,1029.5,62.0,2.4,10.3
22191,2020-01-15 09:00:00,6.3,,1029.9,59.0,2.2,10.3
22191,2020-01-15 10:00:00,5.1,,1030.4,60.0,2.4,10.3
22191,2020-01-15 11:00:00,5.7,,1030.5,59.0,2.4,10.3
22191,2020-01-15 12:00:00,6.4,,1030.2,59.0,2.5,10.3
22191,2020-01-15 13:00:00,5.7,,1029.5,58.0,2.5,10.3
22191,2020-01-15 14:00:00,6.0,,1028.9,60.0,2.4,10.3
22191,2020-01-15 15:00:00,5.1,,1028.6,59.0,2.6,10.3
22191,2020-01-15 16:00:00,7.0,,1029.0,60.0,2.8,10.3
22191,2020-01-15 17:00:00,6.4,,1029.2,58.0,2.7,10.3
22191,2020-01-15 18:00:00,5.7,,1029.4,60.0,2.7,10.3
22191,2020-01-15 19:00:00,7.8,,1028.8,60.0,2.7,10.3
22191,2020-01-15 20:00:00,7.5,,1028.8,61.0,2.8,10.3
22191,2020-01-15 21:00:00,7.2,,1028.8,63.0,2.8,10.3
22191,2020-01-15 22:00:00,5.0,,1029.3,63.0,2.9,10.3
22191,2020-01-15 23:00:00,3.6,,1029.6,61.0,2.8,10.3
22191,2020-01-16 00:00:00,2.6,,1029.8,61.0,2.9,10.3
22191,2020-01-16 01:00:00,1.2,,1029.4,61.0,3.0,10.3
22191,2020-01-16 02:00:00,2.2,,1029.6,61.0,3.2,10.3
22191,2020-01-16 03:00:00,1.0,,1029.7,61.0,3.4,10.3
22191,2020-01-16 04:00:00,3.4,,1029.1,63.0,3.6,10.3
22191,2020-01-16 05:00:00,7.0,,1028.7,64.0,3.7,10.3
22191,2020-01-16 06:00:00,7.7,,1028.1,66.0,3.7,
22191,2020-01-16 07:00:00,7.3,,1028.4,62.0,3.7,10.2
22191,2020-01-16 08:00:00,7.4,,1028.5,61.0,3.6,10.2
22191,2020-01-16 09:00:00,5.5,,1028.9,62.0,3.7,10.2
22191,2020-01-16 10:00:00,5.6,,1029.1,64.0,3.8,10.2
22191,2020-01-16 11:00:00,6.0,,1029.2,60.0,3.8,10.2
22191,2020-01-16 12:00:00,5.0,,1029.0,59.0,3.8,10.3
22191,2020-01-16 13:00:00,4.3,,1028.3,59.0,3.9,10.3
22191,2020-01-16 14:00:00,4.9,,1027.4,60.0,4.2,10.3
22191,2020-01-16 15:00:00,5.5,,1027.2,69.0,3.9,10.3
22191,2020-01-16 16:00:00,6.4,,1027.1,63.0,4.3,10.3
22191,2020-01-16 17:00:00,7.4,,1026.8,62.0,4.3,10.2
22191,2020-01-16 18:00:00,7.0,,1026.7,62.0,4.4,10.2
22191,2020-01-16 19:00:00,7.4,,1026.9,62.0,4.5,10.2
22191,2020-01-16 20:00:00,7.0,,1027.1,64.0,4.4,10.2
22191,2020-01-16 21:00:00,6.6,,1027.1,66.0,4.3,10.2
22191,2020-01-16 22:00:00,6.2,,1026.9,64.0,4.3,10.2
22191,2020-01-16 23:00:00,5.8,,1027.1,61.0,4.0,10.2
22191,2020-01-17 00:00:00,6.8,,1026.5,63.0,3.9,10.2
22191,2020-01-17 01:00:00,4.1,,1026.5,62.0,3.9,10.2
22191,2020-01-17 02:00:00,2.1,,1026.4,63.0,4.0,10.2
22191,2020-01-17 03:00:00,5.8,,1026.4,64.0,4.1,10.2
22191,2020-01-17 04:00:00,6.0,,1026.1,65.0,4.1,10.2
22191,2020-01-17 05:00:00,6.9,,1025.7,62.0,4.1,10.2
22191,2020-01-17 06:00:00,6.9,,1025.3,62.0,4.2,10.2
22191,2020-01-17 07:00:00,7.2,,1025.1,61.0,4.2,10.2
22191,2020-01-17 08:00:00,7.3,,1025.0,61.0,4.3,10.2
22191,2020-01-17 09:00:00,6.0,,1025.5,61.0,4.5,10.1
22191,2020-01-17 10:00:00,6.2,,1025.7,60.0,4.4,10.1
22191,2020-01-17 11:00:00,5.0,,1026.0,62.0,4.5,10.1
22191,2020-01-17 12:00:00,5.1,,1025.8,61.0,4.6,10.1
22191,2020-01-17 13:00:00,5.1,,1025.1,61.0,4.6,10.2
22191,2020-01-17 14:00:00,5.4,,1024.1,58.0,4.5,10.2
22191,2020-01-17 15:00:00,3.1,,1023.7,60.0,4.8,10.2
22191,2020-01-17 16:00:00,1.7,,1023.5,58.0,4.9,10.2
22191,2020-01-17 17:00:00,6.9,,1023.6,59.0,4.6,10.2
22191,2020-01-17 18:00:00,7.0,,1023.4,61.0,4.6,10.1
22191,2020-01-17 19:00:00,7.3,,1023.4,62.0,4.6,10.1
22191,2020-01-17 20:00:00,7.3,,1024.0,62.0,4.6,10.1
22191,2020-01-17 21:00:00,6.9,,1024.1,63.0,4.6,10.1
22191,2020-01-17 22:00:00,7.3,,1024.6,63.0,4.5,10.1
22191,2020-01-17 23:00:00,7.6,,1024.7,61.0,4.3,10.1
22191,2020-01-18 00:00:00,6.8,,1024.8,62.0,4.2,10.1
22191,2020-01-18 01:00:00,7.2,,1024.4,63.0,4.2,10.1
22191,2020-01-18 02:00:00,6.8,,1024.0,61.0,4.0,10.1
22191,2020-01-18 03:00:00,7.3,,1024.1,60.0,4.1,10.1
22191,2020-01-18 04:00:00,7.6,,1024.0,62.0,4.1,10.1
22191,2020-01-18 05:00:00,7.8,,1023.6,61.0,3.9,10.1
22191,2020-01-18 06:00:00,6.7,,1023.7,60.0,3.8,10.1
22191,2020-01-18 07:00:00,8.4,,1023.6,64.0,4.1,10.1
22191,2020-01-18 08:00:00,7.6,,1024.0,63.0,4.1,10.1
22191,2020-01-18 09:00:00,7.3,,1023.8,63.0,4.0,10.0
22191,2020-01-18 10:00:00,6.7,,1024.4,62.0,4.3,10.1
22191,2020-01-18 11:00:00,6.2,,1024.5,59.0,4.3,10.1
22191,2020-01-18 12:00:00,6.4,,1024.1,68.0,4.3,10.1
22191,2020-01-18 13:00:00,6.0,,1023.4,64.0,4.5,10.1
22191,2020-01-18 14:00:00,5.5,,1022.8,64.0,4.6,10.1
22191,2020-01-18 15:00:00,6.7,,1022.9,64.0,4.7,10.1
22191,2020-01-18 16:00:00,6.8,,1023.1,64.0,4.8,10.1
22191,2020-01-18 17:00:00,5.6,,1023.0,63.0,4.7,10.0
22191,2020-01-18 18:00:00,5.1,,1022.8,64.0,4.4,10.1
22191,2020-01-18 19:00:00,4.3,,1022.9,61.0,4.3,10.1
22191,2020-01-18 20:00:00,4.4,,1022.6,61.0,4.2,10.1
22191,2020-01-18 21:00:00,3.2,,1022.6,62.0,4.3,10.0
22191,2020-01-18 22:00:00,1.7,,1022.4,64.0,4.5,10.0
22191,2020-01-18 23:00:00,3.2,,1022.3,63.0,4.4,10.0
22191,2020-01-19 00:00:00,3.4,,1022.0,65.0,4.5,10.0
22191,2020-01-19 01:00:00,5.8,,1022.0,67.0,4.8,10.0
22191,2020-01-19 02:00:00,7.4,,1021.8,66.0,5.1,10.0
22191,2020-01-19 03:00:00,6.7,,1021.3,65.0,5.3,10.0
22191,2020-01-19 04:00:00,4.3,,1020.6,66.0,5.8,10.0
22191,2020-01-19 05:00:00,6.2,,1020.0,70.0,6.4,10.0
22191,2020-01-19 06:00:00,9.6,,1019.5,67.0,6.6,10.0
22191,2020-01-19 07:00:00,9.7,,1019.5,64.0,6.7,10.0
22191,2020-01-19 08:00:00,9.4,,1020.0,58.0,6.6,10.0
22191,2020-01-19 09:00:00,9.1,,1020.0,58.0,6.4,10.0
22191,2020-01-19 10:00:00,9.8,,1020.4,66.0,6.4,10.0
22191,2020-01-19 11:00:00,8.1,,1021.1,66.0,6.0,10.0
22191,2020-01-19 12:00:00,8.5,,1021.1,68.0,5.8,9.9
22191,2020-01-19 13:00:00,8.4,,1020.4,68.0,5.4,9.9
22191,2020-01-19 14:00:00,8.4,,1020.0,65.0,5.2,10.0
22191,2020-01-19 15:00:00,7.3,,1019.7,59.0,5.3,10.0
22191,2020-01-19 16:00:00,7.6,,1020.1,54.0,5.5,10.0
22191,2020-01-19 17:00:00,6.8,,1020.2,53.0,5.5,10.0
22191,2020-01-19 18:00:00,7.9,,1020.4,48.0,5.6,9.9
22191,2020-01-19 19:00:00,7.1,,1020.9,48.0,5.5,9.9
22191,2020-01-19 20:00:00,5.1,,1021.4,55.0,5.4,9.9
22191,2020-01-19 21:00:00,7.0,,1021.5,56.0,5.4,9.9
22191,2020-01-19 22:00:00,7.8,,1021.8,58.0,5.7,9.9
22191,2020-01-19 23:00:00,8.8,,1021.6,58.0,5.8,9.9
22191,2020-01-20 00:00:00,9.1,,1021.7,55.0,5.9,9.9
22191,2020-01-20 01:00:00,8.9,,1021.6,57.0,5.7,9.9
22191,2020-01-20 02:00:00,8.8,,1021.9,58.0,5.2,9.9
22191,2020-01-20 03:00:00,8.6,,1022.4,49.0,4.8,9.9
22191,2020-01-20 04:00:00,8.0,,1022.5,42.0,4.9,9.9
22191,2020-01-20 05:00:00,7.4,,1022.6,44.0,4.7,9.9
22191,2020-01-20 06:00:00,8.6,,1022.8,46.0,4.5,9.9
22191,2020-01-20 07:00:00,7.4,,1023.0,46.0,4.4,9.9
22191,2020-01-20 08:00:00,7.1,,1023.5,49.0,4.6,9.9
22191,2020-01-20 09:00:00,6.8,,1024.1,49.0,4.8,9.9
22191,2020-01-20 10:00:00,5.9,,1024.5,49.0,5.2,9.9
22191,2020-01-20 11:00:00,6.9,,1024.7,44.0,5.6,9.9
22191,2020-01-20 12:00:00,7.7,,1024.5,47.0,5.9,9.9
22191,2020-01-20 13:00:00,9.7,,1024.2,52.0,5.9,9.9
22191,2020-01-20 14:00:00,9.6,,1024.0,59.0,5.5,9.9
22191,2020-01-20 15:00:00,8.7,,1024.2,60.0,5.6,9.9
22191,2020-01-20 16:00:00,10.2,,1024.8,61.0,5.4,9.9
22191,2020-01-20 17:00:00,7.0,,1025.4,51.0,4.7,9.9
22191,2020-01-20 18:00:00,8.7,,1026.2,51.0,4.1,9.9
22191,2020-01-20 19:00:00,8.5,,1026.9,53.0,4.0,9.9
22191,2020-01-20 20:00:00,8.0,,1028.0,54.0,4.0,9.9
22191,2020-01-20 21:00:00,8.5,,1028.6,53.0,4.0,9.9
22191,2020-01-20 22:00:00,7.7,,1028.9,51.0,4.0,9.9
22191,2020-01-20 23:00:00,7.4,,1029.0,51.0,4.1,9.8
22191,2020-01-21 00:00:00,7.6,,1029.1,50.0,4.1,9.9
22191,2020-01-21 01:00:00,6.7,,1029.1,52.0,4.1,9.9
22191,2020-01-21 02:00:00,6.4,,1029.2,54.0,3.9,9.9
22191,2020-01-21 03:00:00,6.2,,1029.7,56.0,3.8,9.9
22191,2020-01-21 04:00:00,5.8,,1030.1,55.0,3.7,9.9
22191,2020-01-21 05:00:00,4.5,,1030.3,55.0,3.7,9.8
22191,2020-01-21 06:00:00,4.0,,1030.4,56.0,3.7,9.7
22191,2020-01-21 07:00:00,3.3,,1030.8,57.0,3.7,9.8
22191,2020-01-21 08:00:00,2.6,,1031.0,55.0,3.6,9.8
22191,2020-01-21 09:00:00,2.9,,1031.0,57.0,3.9,9.8
22191,2020-01-21 10:00:00,4.0,,1030.8,57.0,4.0,9.8
22191,2020-01-21 11:00:00,2.6,,1031.0,59.0,4.2,9.8
22191,2020-01-21 12:00:00,2.8,,1030.5,58.0,4.5,9.9
22191,2020-01-21 13:00:00,1.5,,1029.4,59.0,4.7,10.0
22191,2020-01-21 14:00:00,1.5,,1028.7,60.0,4.7,10.1
22191,2020-01-21 15:00:00,1.1,,1028.4,60.0,4.8,10.1
22191,2020-01-21 16:00:00,0.8,,1028.3,61.0,4.8,10.0
22191,2020-01-21 17:00:00,2.9,,1028.8,63.0,5.0,10.0
22191,2020-01-21 18:00:00,1.9,,1028.5,64.0,4.9,9.9
22191,2020-01-21 19:00:00,0.9,,1028.4,66.0,5.1,9.9
22191,2020-01-21 20:00:00,1.5,,1029.1,65.0,5.2,9.9
22191,2020-01-21 21:00:00,0.8,,1028.4,66.0,5.4,9.9
22191,2020-01-21 22:00:00,0.4,,1028.6,67.0,5.4,9.9
22191,2020-01-21 23:00:00,0.5,,1028.4,69.0,5.4,9.9
22191,2020-01-22 00:00:00,1.1,,1028.0,70.0,5.4,9.9
22191,2020-01-22 01:00:00,1.5,,1027.2,70.0,5.3,9.9
22191,2020-01-22 02:00:00,4.1,,1027.2,71.0,5.2,9.9
22191,2020-01-22 03:00:00,3.3,,1027.1,70.0,5.2,9.8
22191,2020-01-22 04:00:00,4.5,,1026.1,73.0,5.3,9.8
22191,2020-01-22 05:00:00,4.4,,1025.4,74.0,5.2,9.8
22191,2020-01-22 06:00:00,3.9,,1024.7,73.0,5.2,9.9
22191,2020-01-22 07:00:00,4.6,,1024.9,70.0,5.4,9.9
22191,2020-01-22 08:00:00,3.8,,1025.5,67.0,5.7,9.9
22191,2020-01-22 09:00:00,3.6,,1025.7,67.0,6.0,9.8
22191,2020-01-22 10:00:00,4.2,,1025.7,70.0,6.2,9.8
22191,2020-01-22 11:00:00,5.0,,1025.1,71.0,6.3,9.9
22191,2020-01-22 12:00:00,4.7,,1025.0,72.0,6.4,9.9
22191,2020-01-22 13:00:00,5.4,,1023.8,71.0,6.3,9.9
22191,2020-01-22 14:00:00,6.3,,1022.5,73.0,6.3,9.8
22191,2020-01-22 15:00:00,6.6,,1022.3,70.0,6.3,9.9
22191,2020-01-22 16:00:00,7.0,,1022.5,69.0,6.3,9.8
22191,2020-01-22 17:00:00,7.0,,1022.7,68.0,6.4,9.8
22191,2020-01-22 18:00:00,7.1,,1022.9,69.0,6.5,9.8
22191,2020-01-22 19:00:00,8.5,,1022.7,68.0,6.5,9.8
22191,2020-01-22 20:00:00,7.3,,1023.4,68.0,6.7,9.8
22191,2020-01-22 21:00:00,7.8,,1023.4,69.0,6.8,9.8
22191,2020-01-22 22:00:00,6.9,,1023.1,72.0,7.0,9.8
22191,2020-01-22 23:00:00,7.7,,1022.3,80.0,6.9,9.8
22191,2020-01-23 00:00:00,7.4,,1022.7,70.0,7.0,9.8
22191,2020-01-23 01:00:00,6.3,,1023.2,70.0,7.1,9.8
22191,2020-01-23 02:00:00,7.0,,1023.3,65.0,7.2,9.8
22191,2020-01-23 03:00:00,7.9,,1023.1,61.0,7.3,9.8
22191,2020-01-23 04:00:00,8.0,,1023.4,60.0,7.2,9.8
22191,2020-01-23 05:00:00,7.7,,1023.1,61.0,7.2,9.8
22191,2020-01-23 06:00:00,6.5,,1023.9,69.0,7.1,9.8
22191,2020-01-23 07:00:00,7.3,,1024.1,69.0,7.1,9.8
22191,2020-01-23 08:00:00,7.9,,1024.7,71.0,7.2,9.8
22191,2020-01-23 09:00:00,8.3,,1025.0,71.0,7.3,9.7
22191,2020-01-23 10:00:00,8.0,,1025.3,71.0,7.3,9.7
22191,2020-01-23 11:00:00,7.5,,1026.0,69.0,7.4,9.7
22191,2020-01-23 12:00:00,7.6,,1025.9,70.0,7.5,9.7
22191,2020-01-23 13:00:00,7.5,,1025.5,72.0,7.3,9.7
22191,2020-01-23 14:00:00,7.5,,1025.1,75.0,7.2,9.8
22191,2020-01-23 15:00:00,6.1,,1025.0,74.0,7.2,9.9
22191,2020-01-23 16:00:00,6.1,,1025.4,77.0,7.2,9.9
22191,2020-01-23 17:00:00,6.1,,1025.7,76.0,7.3,9.8
22191,2020-01-23 18:00:00,6.6,,1026.5,75.0,7.4,9.8
22191,2020-01-23 19:00:00,7.4,,1027.1,72.0,7.4,9.8
22191,2020-01-23 20:00:00,5.8,,1027.9,71.0,7.5,9.8
22191,2020-01-23 21:00:00,0.7,,1028.1,72.0,7.5,9.8
22191,2020-01-23 22:00:00,6.2,,1028.5,71.0,7.6,9.8
